x,y,z
56.53386350864615,-16.329090775461935,-17.327824194040055
20.667377698456914,-58.290017223845645,17.524463160509697
24.13213125250688,50.947443211765865,27.742903840271225
-23.61933799360879,44.84144227439452,12.632551337719748
-36.58381742595258,52.57876343367244,-6.198414865876524
-10.573626699529646,-19.409577962337185,6.031413101896817
-20.49587047972169,-4.8555732476131315,-14.240856502833532
36.718167207026895,-80.36942223715891,15.930902651863358
-27.13843479048362,-47.36328813604277,-9.014875254261126
29.320464536434137,-20.611097691302117,-19.57520945692218
-7.881948005971828,-19.931889622547647,44.27817219837182
-12.766629499256373,-48.266967653138764,-21.20918802131341
-40.896488529336644,-31.009076614900692,19.263129689183344
5.989515684109159,-83.26746480869863,26.125088128043846
-15.009409152119128,-32.50833989240252,66.80488681138985
58.73785884760798,-11.831272375607167,17.00283976900656
55.225331709159725,-21.04672433612897,46.082470991782095
46.06178155525886,34.93473087778838,20.18697888371604
41.93343247184179,7.443387775967867,28.654242516685237
46.7619932018033,33.81983932531442,-9.994069279141486
-1.3154073733501475,24.890996776876683,-11.833512196051524
-38.672470713531574,-8.113094354555548,-36.06046604041658
23.059000110238756,-30.914836473575704,14.454219385797185
-31.75085178650188,24.118085665196986,-2.5421935787217382
-45.02258816073354,-1.199278423996276,49.940864636898425
-26.61233732122435,-43.17061347489989,-40.74521341889923
29.315732615762936,-56.487260622832224,-5.886573140127725
28.55374136194571,-75.8808414604636,-32.503917387504174
-32.16836828447461,-34.65870226120916,-19.179859525306327
-38.83365547992428,-82.20514564242677,-6.607006195197856
-11.87145134235135,-68.19655904515875,54.64790777663432
18.28361691035132,-4.34638350029957,18.940711116596027
2.0943755969842157,-57.393716516877454,-37.81022399743107
-4.313757036538823,9.646095066256446,58.53706064188798
-56.79074434148708,-26.928651675820085,-13.053549990438471
34.97675224678017,20.79628346696122,7.431318168185486
30.360985672319508,58.83563286707177,7.084169572584534
10.270595983336861,16.12983185719017,60.90412371965808
-39.620290522800275,15.839916283048467,45.775180677960314
-38.76042862980514,-39.48426627570202,41.966853383666404
-10.225518403163495,-54.992515045053786,3.4918227571949405
32.178293576054884,-80.78378020132459,-12.940083732598174
-29.229938688135668,26.626246778343244,30.893708888940303
12.056960012064646,9.72698466714537,11.434305095569554
-56.75602801528338,-37.81732655207138,34.100599203566254
10.097226662415583,-15.256580799411573,-6.830224511577738
45.41291586399985,-30.136677458703595,18.84354810379407
17.211724284190776,-63.88031272717711,59.034086672437525
42.34195263482874,21.09106847400424,43.51051064356007
-57.267378186523956,-11.45502762799129,-1.242006523482198
-51.9222784277701,21.887050476032037,11.031823756889594
51.26106538841933,-57.14283289945685,-9.620200061329184
17.8999973088952,-91.6071345804506,-5.969344485869518
8.784711135591856,31.244438762013573,23.45948374616274
3.3385894856416134,-58.05538962101699,-16.64652457554883
-45.07081223590328,-12.517064575386097,37.24025042485758
-43.39654703155217,34.904936274247774,-12.616068930601829
-28.276718119329534,-7.965427566944763,62.52715001755417
-27.325226554033215,-91.5993441790728,5.186621962348227
53.68366033210121,1.9275685920071695,-22.496251368704442
-39.83050536577591,-1.1644153289311525,10.186710224490984
-49.371123486808656,21.71063913877324,29.764207372551716
6.0079836279590655,6.428178035257211,47.660514177555186
25.731426871140986,-41.34004927952775,-34.56492455138126
29.630727685670877,-3.356127588594914,63.48827342328419
2.6874919853758827,50.14733857087521,23.002169914079563
14.367394380598926,18.331821241104727,0.5984397128292809
29.857572613214522,-67.95061622837564,48.06825806424609
-25.97744679081932,-60.38065770139414,-24.40057265698755
28.613388359836282,-39.086477545654894,-12.063527026721522
55.92146155855501,-47.620366767794756,8.760719428902778
-10.337969136554674,58.83339818964311,27.813890742871813
-23.193269019730035,29.337762123291284,47.92026304050924
9.864230616975652,-70.48166197461265,9.476624819533615
-57.22337951569379,-9.37965532420382,18.85505690951043
-33.54425356630248,-82.704415113686,16.384887071958754
-43.29149341065657,-69.01340493613037,38.61647233203919
-52.97295223547578,4.058482824866466,36.21320582998062
0.1799709714695953,-27.276036694306264,28.783742665386526
21.889031101178663,-5.407517710509314,-15.256556437892764
5.946094987556377,19.57411240976331,45.29027896481029
-50.90194652802938,-57.36507450997004,-9.131082619474851
37.171850324435816,-40.465722132018826,59.07189593954658
-7.401247652209848,-7.534167079281961,5.831226143039089
-33.7142777930298,-24.160394633372437,50.100191771283264
48.02731409405455,75.29319103178321,37.64906148723628
38.47778107412072,37.79575425486266,34.08042516850282
-36.60107452108174,-10.234410318057915,-6.209097897551137
-30.08173955248945,48.51230811510235,28.412097105020344
-41.73674261549464,-49.04725070560181,-19.265018862973193
29.741172487403574,-58.27738080578224,38.73650499390282
19.539063708028888,-91.64800948925051,14.718553392426573
-25.69186012045552,-67.60704434444952,43.5378115831364
-48.129402588422316,21.794138505593978,-5.402505700637027
44.896618136777995,-74.91681123126455,-4.513082617723944
62.41273096110847,-32.17563044947354,12.768461083210598
1.0932062981353274,-28.96770766939995,-27.177203000417023
-31.437512700302143,-77.49237001741531,-26.16670270185567
10.406068090035632,42.26355500036827,3.9212121317272626
58.113641478438694,-3.3058298232290255,-2.267648486095533
-15.991038503891593,-37.94515258125046,6.413152251271308
11.19929356080813,-36.472370235101494,42.99966258015176
44.01615220319232,45.34513612388362,4.411828302036113
-5.40803976603988,83.41373405616048,-21.955628867939915
-42.18309408449172,15.49904773046714,23.29617133056771
51.29871655950108,-37.87334040082848,47.92043798298886
-53.256758734706374,7.008542613073104,4.770579730667157
-5.542022017186898,42.00083474472217,-3.1593649077274417
-7.122728838356961,-49.95922016515434,33.469095315444086
-13.348909032309528,9.23636138258189,-7.5553400127533425
-7.0018442132107195,-76.6739010593035,-14.013619024194506
49.35598572549179,15.199687729488495,-5.214651608918695
-7.106204228774227,25.558104501760482,28.345234935980308
3.441271136718455,41.553107869525796,-18.337357223712402
-31.01472654674835,-52.86439941736411,44.476588150825926
-53.591417320919156,8.048915336168868,21.467946375161567
